customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
89479,6,11,12877.7,2,1,3,213,Can't Lose Them
89480,2,15,14921.02,3,3,4,334,Loyal Customers
89481,1,15,16360.82,4,3,4,434,Loyal Customers
89482,0,19,20368.34,4,4,4,444,Champions
89483,17,16,15511.43,1,3,4,134,At Risk
89484,8,16,14227.11,2,3,4,234,At Risk
89485,2,11,9779.14,3,1,3,313,Potential Loyalist
89486,4,17,16256.63,3,3,4,334,Loyal Customers
89487,31,17,15627.349999999999,1,3,4,134,At Risk
89488,7,17,20950.47,2,3,4,234,At Risk
89489,6,9,9730.15,2,1,3,213,Can't Lose Them
89490,11,17,16439.94,1,3,4,134,At Risk
89491,16,11,12849.64,1,1,3,113,Can't Lose Them
89492,9,8,6418.15,2,1,2,212,Lost
89493,25,12,12886.21,1,1,3,113,Can't Lose Them
89494,9,14,20393.41,2,2,4,224,Can't Lose Them
89495,13,14,12655.29,1,2,3,123,Can't Lose Them
89496,7,11,9834.34,2,1,3,213,Can't Lose Them
89497,13,17,16707.2,1,3,4,134,At Risk
89498,7,15,18058.68,2,3,4,234,At Risk
89499,5,15,13483.52,3,3,4,334,Loyal Customers
89500,17,21,21645.07,1,4,4,144,At Risk
89501,2,17,15960.39,3,3,4,334,Loyal Customers
89502,3,17,16595.65,3,3,4,334,Loyal Customers
89503,2,14,14082.44,3,2,4,324,Potential Loyalist
89504,5,14,16857.16,3,2,4,324,Potential Loyalist
89505,3,8,7568.38,3,1,2,312,Potential Loyalist
89506,12,16,17930.8,1,3,4,134,At Risk
89507,7,18,22439.03,2,4,4,244,At Risk
89508,50,9,9809.27,1,1,3,113,Can't Lose Them
89509,11,12,11893.76,1,1,3,113,Can't Lose Them
89510,1,21,25074.37,4,4,4,444,Champions
89511,6,9,10369.32,2,1,3,213,Can't Lose Them
89512,1,17,16598.64,4,3,4,434,Loyal Customers
89513,8,13,13276.75,2,2,4,224,Can't Lose Them
89514,7,17,17169.27,2,3,4,234,At Risk
89515,6,8,9323.28,2,1,3,213,Can't Lose Them
89516,12,13,17373.51,1,2,4,124,Can't Lose Them
89517,2,17,16214.77,3,3,4,334,Loyal Customers
89518,11,11,13885.33,1,1,4,114,Can't Lose Them
89519,3,8,9179.76,3,1,3,313,Potential Loyalist
89520,73,4,4822.18,1,1,2,112,Lost
89521,2,19,22087.13,3,4,4,344,Loyal Customers
89522,20,15,19659.02,1,3,4,134,At Risk
89523,19,14,16351.39,1,2,4,124,Can't Lose Them
89524,11,15,18267.059999999998,1,3,4,134,At Risk
89525,22,11,10907.289999999999,1,1,3,113,Can't Lose Them
89526,4,21,20946.1,3,4,4,344,Loyal Customers
89527,6,22,22248.13,2,4,4,244,At Risk
89528,2,20,26140.420000000002,3,4,4,344,Loyal Customers
89529,2,14,12720.38,3,2,3,323,Potential Loyalist
89530,12,9,9180.449999999999,1,1,3,113,Can't Lose Them
89531,4,14,13666.369999999999,3,2,4,324,Potential Loyalist
89532,20,10,12220.36,1,1,3,113,Can't Lose Them
89533,1,14,17386.62,4,2,4,424,New Customers
89534,29,9,10680.74,1,1,3,113,Can't Lose Them
89535,1,15,14731.96,4,3,4,434,Loyal Customers
89536,4,18,17383.86,3,4,4,344,Loyal Customers
89537,0,14,15476.699999999999,4,2,4,424,New Customers
89538,4,17,16727.44,3,3,4,334,Loyal Customers
89539,17,17,17718.510000000002,1,3,4,134,At Risk
89540,1,20,22989.42,4,4,4,444,Champions
89541,8,17,16801.96,2,3,4,234,At Risk
89542,15,22,28704.46,1,4,4,144,At Risk
89543,8,14,12081.44,2,2,3,223,Can't Lose Them
89544,2,18,19925.13,3,4,4,344,Loyal Customers
89545,7,10,9330.18,2,1,3,213,Can't Lose Them
89546,24,16,18724.989999999998,1,3,4,134,At Risk
89547,1,9,11626.5,4,1,3,413,New Customers
89548,12,14,13580.81,1,2,4,124,Can't Lose Them
89549,12,16,16689.260000000002,1,3,4,134,At Risk
89550,9,16,17726.1,2,3,4,234,At Risk
89551,47,7,7286.4,1,1,2,112,Lost
89552,42,11,15362.619999999999,1,1,4,114,Can't Lose Them
89553,13,12,11040.23,1,1,3,113,Can't Lose Them
89554,31,8,10383.35,1,1,3,113,Can't Lose Them
89555,21,16,18067.19,1,3,4,134,At Risk
89556,1,19,23783.61,4,4,4,444,Champions
89557,5,15,14595.34,3,3,4,334,Loyal Customers
89558,10,17,17147.88,2,3,4,234,At Risk
89559,14,15,13454.539999999999,1,3,4,134,At Risk
89560,35,14,13644.52,1,2,4,124,Can't Lose Them
89561,8,13,16158.88,2,2,4,224,Can't Lose Them
89562,24,12,12773.51,1,1,3,113,Can't Lose Them
89563,34,13,15547.08,1,2,4,124,Can't Lose Them
89564,10,18,19996.2,2,4,4,244,At Risk
89565,8,18,21085.71,2,4,4,244,At Risk
89566,0,15,14899.4,4,3,4,434,Loyal Customers
89567,5,11,12222.890000000001,3,1,3,313,Potential Loyalist
89568,9,14,13550.91,2,2,4,224,Can't Lose Them
89569,5,14,14300.02,3,2,4,324,Potential Loyalist
89570,2,20,16869.35,3,4,4,344,Loyal Customers
89571,19,21,21433.93,1,4,4,144,At Risk
89572,21,14,16921.1,1,2,4,124,Can't Lose Them
89573,5,16,16744.23,3,3,4,334,Loyal Customers
89574,5,14,16601.86,3,2,4,324,Potential Loyalist
89575,0,18,18742.01,4,4,4,444,Champions
89576,13,15,20065.66,1,3,4,134,At Risk
89577,3,25,30604.03,3,4,4,344,Loyal Customers
89578,2,16,13184.98,3,3,4,334,Loyal Customers
89579,21,12,14013.67,1,1,4,114,Can't Lose Them
89580,2,16,17337.63,3,3,4,334,Loyal Customers
89581,18,18,19903.28,1,4,4,144,At Risk
89582,4,14,12459.33,3,2,3,323,Potential Loyalist
89583,0,16,17187.44,4,3,4,434,Loyal Customers
89584,5,12,12455.65,3,1,3,313,Potential Loyalist
89585,12,10,9155.15,1,1,3,113,Can't Lose Them
89586,2,18,21162.99,3,4,4,344,Loyal Customers
89587,1,11,11783.82,4,1,3,413,New Customers
89588,16,20,21813.2,1,4,4,144,At Risk
89589,3,15,12714.630000000001,3,3,3,333,Loyal Customers
89590,19,17,19001.68,1,3,4,134,At Risk
89591,2,13,12412.18,3,2,3,323,Potential Loyalist
89592,5,14,16465.010000000002,3,2,4,324,Potential Loyalist
89593,11,16,18666.8,1,3,4,134,At Risk
89594,8,13,17258.51,2,2,4,224,Can't Lose Them
89595,3,21,19898.91,3,4,4,344,Loyal Customers
89596,4,12,13731.0,3,1,4,314,Potential Loyalist
89597,1,14,13038.7,4,2,3,423,New Customers
89598,14,18,18418.63,1,4,4,144,At Risk
89599,5,23,26527.28,3,4,4,344,Loyal Customers
89600,7,19,25624.760000000002,2,4,4,244,At Risk
89601,12,8,7242.24,1,1,2,112,Lost
89602,8,16,18450.37,2,3,4,234,At Risk
89603,33,8,7690.280000000001,1,1,2,112,Lost
89604,27,9,8762.77,1,1,3,113,Can't Lose Them
89605,1,10,13075.039999999999,4,1,3,413,New Customers
89606,0,16,14308.99,4,3,4,434,Loyal Customers
89607,30,19,20052.78,1,4,4,144,At Risk
89608,29,15,15088.23,1,3,4,134,At Risk
89609,35,16,17444.35,1,3,4,134,At Risk
89610,9,12,12305.23,2,1,3,213,Can't Lose Them
89611,8,20,19287.11,2,4,4,244,At Risk
89612,3,12,14920.1,3,1,4,314,Potential Loyalist
89613,9,15,18132.28,2,3,4,234,At Risk
89614,10,19,18474.98,2,4,4,244,At Risk
89615,12,18,19238.809999999998,1,4,4,144,At Risk
89616,4,13,15000.14,3,2,4,324,Potential Loyalist
89617,1,13,15709.69,4,2,4,424,New Customers
89618,11,8,7982.610000000001,1,1,2,112,Lost
89619,16,16,17240.11,1,3,4,134,At Risk
89620,3,15,11720.800000000001,3,3,3,333,Loyal Customers
89621,0,25,26992.57,4,4,4,444,Champions
89622,8,14,17080.72,2,2,4,224,Can't Lose Them
89623,13,13,11232.970000000001,1,2,3,123,Can't Lose Them
89624,2,14,14687.11,3,2,4,324,Potential Loyalist
89625,0,10,10847.72,4,1,3,413,New Customers
89626,6,17,17227.92,2,3,4,234,At Risk
89627,0,7,8355.67,4,1,2,412,New Customers
89628,1,15,18510.63,4,3,4,434,Loyal Customers
89629,1,18,18575.26,4,4,4,444,Champions
89630,5,16,19916.62,3,3,4,334,Loyal Customers
89631,10,20,20813.62,2,4,4,244,At Risk
89632,13,19,16785.4,1,4,4,144,At Risk
89633,25,9,7460.74,1,1,2,112,Lost
89634,0,15,15087.77,4,3,4,434,Loyal Customers
89635,2,10,8811.76,3,1,3,313,Potential Loyalist
89636,3,16,18416.1,3,3,4,334,Loyal Customers
89637,3,18,20853.41,3,4,4,344,Loyal Customers
89638,1,21,21840.34,4,4,4,444,Champions
89639,2,12,10873.02,3,1,3,313,Potential Loyalist
89640,9,18,22957.91,2,4,4,244,At Risk
89641,0,14,17068.3,4,2,4,424,New Customers
89642,19,7,8972.53,1,1,3,113,Can't Lose Them
89643,7,15,14872.26,2,3,4,234,At Risk
89644,0,9,8615.34,4,1,3,413,New Customers
89645,1,15,15882.42,4,3,4,434,Loyal Customers
89646,0,11,13124.72,4,1,3,413,New Customers
89647,8,17,19316.09,2,3,4,234,At Risk
89648,0,14,11047.36,4,2,3,423,New Customers
89649,1,20,22193.39,4,4,4,444,Champions
89650,5,15,18127.68,3,3,4,334,Loyal Customers
89651,2,13,14235.619999999999,3,2,4,324,Potential Loyalist
89652,1,21,24549.28,4,4,4,444,Champions
89653,30,15,16578.63,1,3,4,134,At Risk
89654,1,12,12449.44,4,1,3,413,New Customers
89655,21,16,21140.68,1,3,4,134,At Risk
89656,5,15,18129.06,3,3,4,334,Loyal Customers
89657,6,16,22677.079999999998,2,3,4,234,At Risk
89658,15,13,15311.1,1,2,4,124,Can't Lose Them
89659,8,18,20823.739999999998,2,4,4,244,At Risk
89660,5,23,23119.6,3,4,4,344,Loyal Customers
89661,6,12,10581.61,2,1,3,213,Can't Lose Them
89662,0,20,24882.32,4,4,4,444,Champions
89663,4,18,20050.94,3,4,4,344,Loyal Customers
89664,3,18,21637.25,3,4,4,344,Loyal Customers
89665,14,16,13615.77,1,3,4,134,At Risk
89666,28,12,13094.13,1,1,3,113,Can't Lose Them
89667,14,12,12237.61,1,1,3,113,Can't Lose Them
89668,0,18,15837.34,4,4,4,444,Champions
89669,6,14,13262.95,2,2,4,224,Can't Lose Them
89670,1,15,16330.69,4,3,4,434,Loyal Customers
89671,12,17,19185.68,1,3,4,134,At Risk
89672,22,16,15856.66,1,3,4,134,At Risk
89673,12,10,12384.58,1,1,3,113,Can't Lose Them
89674,7,15,15690.14,2,3,4,234,At Risk
89675,20,16,16199.130000000001,1,3,4,134,At Risk
89676,2,18,19311.03,3,4,4,344,Loyal Customers
89677,29,9,11488.96,1,1,3,113,Can't Lose Them
89678,12,15,14323.02,1,3,4,134,At Risk
89679,3,19,21023.84,3,4,4,344,Loyal Customers
89680,1,19,22177.06,4,4,4,444,Champions
89681,12,21,21389.77,1,4,4,144,At Risk
89682,19,11,11851.21,1,1,3,113,Can't Lose Them
89683,20,13,13128.86,1,2,3,123,Can't Lose Them
89684,9,14,12752.35,2,2,3,223,Can't Lose Them
89685,1,16,13082.17,4,3,3,433,Loyal Customers
89686,16,19,19893.85,1,4,4,144,At Risk
89687,6,11,9684.15,2,1,3,213,Can't Lose Them
89688,4,19,24597.579999999998,3,4,4,344,Loyal Customers
89689,7,9,12033.14,2,1,3,213,Can't Lose Them
89690,3,19,20681.14,3,4,4,344,Loyal Customers
89691,14,10,9725.09,1,1,3,113,Can't Lose Them
89692,10,19,19392.91,2,4,4,244,At Risk
89693,9,13,12611.36,2,2,3,223,Can't Lose Them
89694,27,12,13225.92,1,1,4,114,Can't Lose Them
89695,6,10,10503.41,2,1,3,213,Can't Lose Them
89696,1,12,10129.89,4,1,3,413,New Customers
89697,14,14,12635.050000000001,1,2,3,123,Can't Lose Them
89698,0,18,17041.16,4,4,4,444,Champions
89699,0,15,18738.79,4,3,4,434,Loyal Customers
89700,0,17,19412.92,4,3,4,434,Loyal Customers
89701,10,21,24532.03,2,4,4,244,At Risk
89702,2,11,9426.09,3,1,3,313,Potential Loyalist
89703,1,18,19566.559999999998,4,4,4,444,Champions
89704,0,13,10660.96,4,2,3,423,New Customers
89705,2,20,20368.11,3,4,4,344,Loyal Customers
89706,0,16,14568.43,4,3,4,434,Loyal Customers
89707,0,23,22390.04,4,4,4,444,Champions
89708,7,21,22048.030000000002,2,4,4,244,At Risk
89709,8,24,26691.73,2,4,4,244,At Risk
89710,1,16,18342.04,4,3,4,434,Loyal Customers
89711,5,9,8230.55,3,1,2,312,Potential Loyalist
89712,13,18,16990.329999999998,1,4,4,144,At Risk
89713,0,19,21775.25,4,4,4,444,Champions
89714,18,10,9742.8,1,1,3,113,Can't Lose Them
89715,12,15,15907.95,1,3,4,134,At Risk
89716,5,13,13081.48,3,2,3,323,Potential Loyalist
89717,12,7,7092.51,1,1,2,112,Lost
89718,22,18,21213.82,1,4,4,144,At Risk
89719,11,8,7665.4400000000005,1,1,2,112,Lost
89720,1,20,15801.46,4,4,4,444,Champions
89721,33,18,21522.94,1,4,4,144,At Risk
89722,15,21,24002.11,1,4,4,144,At Risk
89723,4,20,20006.55,3,4,4,344,Loyal Customers
89724,2,23,26128.69,3,4,4,344,Loyal Customers
89725,4,13,14010.45,3,2,4,324,Potential Loyalist
89726,7,16,16911.21,2,3,4,234,At Risk
89727,5,18,22970.1,3,4,4,344,Loyal Customers
89728,21,12,12626.08,1,1,3,113,Can't Lose Them
89729,0,15,16945.02,4,3,4,434,Loyal Customers
89730,16,14,17305.2,1,2,4,124,Can't Lose Them
89731,2,21,24114.35,3,4,4,344,Loyal Customers
89732,11,6,7086.07,1,1,2,112,Lost
89733,6,16,14955.98,2,3,4,234,At Risk
89734,3,21,21562.04,3,4,4,344,Loyal Customers
89735,19,14,16683.05,1,2,4,124,Can't Lose Them
89736,6,22,21091.920000000002,2,4,4,244,At Risk
89737,14,12,14979.44,1,1,4,114,Can't Lose Them
89738,14,14,12938.42,1,2,3,123,Can't Lose Them
89739,6,19,19812.89,2,4,4,244,At Risk
89740,0,17,15187.13,4,3,4,434,Loyal Customers
89741,9,9,9328.34,2,1,3,213,Can't Lose Them
89742,4,12,15237.27,3,1,4,314,Potential Loyalist
89743,3,9,10377.83,3,1,3,313,Potential Loyalist
89744,1,17,15398.27,4,3,4,434,Loyal Customers
89745,0,11,12731.88,4,1,3,413,New Customers
89746,8,12,13139.9,2,1,3,213,Can't Lose Them
89747,4,16,17845.239999999998,3,3,4,334,Loyal Customers
89748,10,15,14564.75,2,3,4,234,At Risk
89749,2,14,13572.3,3,2,4,324,Potential Loyalist
89750,1,20,29001.16,4,4,4,444,Champions
89751,1,10,9913.23,4,1,3,413,New Customers
89752,6,17,16630.15,2,3,4,234,At Risk
89753,0,10,9939.68,4,1,3,413,New Customers
89754,2,12,13041.69,3,1,3,313,Potential Loyalist
89755,12,13,16218.22,1,2,4,124,Can't Lose Them
89756,12,15,14139.71,1,3,4,134,At Risk
89757,27,16,15734.76,1,3,4,134,At Risk
89758,14,16,18488.78,1,3,4,134,At Risk
89759,11,14,11764.27,1,2,3,123,Can't Lose Them
89760,0,11,8195.36,4,1,2,412,New Customers
89761,31,12,11482.98,1,1,3,113,Can't Lose Them
89762,2,19,13624.28,3,4,4,344,Loyal Customers
89763,2,12,12035.210000000001,3,1,3,313,Potential Loyalist
89764,8,12,13987.68,2,1,4,214,Can't Lose Them
89765,1,20,21143.440000000002,4,4,4,444,Champions
89766,11,8,11595.68,1,1,3,113,Can't Lose Them
89767,7,16,18090.19,2,3,4,234,At Risk
89768,12,17,13990.44,1,3,4,134,At Risk
89769,4,15,13594.84,3,3,4,334,Loyal Customers
89770,1,19,21873.920000000002,4,4,4,444,Champions
89771,8,14,11528.29,2,2,3,223,Can't Lose Them
89772,9,10,9728.77,2,1,3,213,Can't Lose Them
89773,2,13,15302.13,3,2,4,324,Potential Loyalist
89774,24,18,20944.72,1,4,4,144,At Risk
89775,1,17,21924.29,4,3,4,434,Loyal Customers
89776,0,19,18977.99,4,4,4,444,Champions
89777,3,17,19864.41,3,3,4,334,Loyal Customers
89778,22,11,8860.06,1,1,3,113,Can't Lose Them
89779,6,20,20592.82,2,4,4,244,At Risk
89780,14,14,12685.19,1,2,3,123,Can't Lose Them
89781,0,21,21978.57,4,4,4,444,Champions
89782,3,18,18652.77,3,4,4,344,Loyal Customers
89783,6,15,16908.22,2,3,4,234,At Risk
89784,7,15,17823.16,2,3,4,234,At Risk
89785,1,9,10860.14,4,1,3,413,New Customers
89786,10,9,8795.2,2,1,3,213,Can't Lose Them
89787,4,14,14648.7,3,2,4,324,Potential Loyalist
89788,1,11,11162.82,4,1,3,413,New Customers
89789,3,14,15652.880000000001,3,2,4,324,Potential Loyalist
89790,3,19,16185.56,3,4,4,344,Loyal Customers
89791,0,18,19265.260000000002,4,4,4,444,Champions
89792,25,18,20616.739999999998,1,4,4,144,At Risk
89793,1,14,16405.21,4,2,4,424,New Customers
89794,24,9,11307.03,1,1,3,113,Can't Lose Them
89795,12,14,13542.17,1,2,4,124,Can't Lose Them
89796,10,13,10398.99,2,2,3,223,Can't Lose Them
89797,4,13,13787.81,3,2,4,324,Potential Loyalist
89798,1,15,17312.33,4,3,4,434,Loyal Customers
89799,2,14,12100.07,3,2,3,323,Potential Loyalist
89800,5,12,8756.1,3,1,3,313,Potential Loyalist
89801,0,16,15081.79,4,3,4,434,Loyal Customers
89802,14,11,11654.33,1,1,3,113,Can't Lose Them
89803,12,14,14274.95,1,2,4,124,Can't Lose Them
89804,0,20,24039.6,4,4,4,444,Champions
89805,0,18,18851.95,4,4,4,444,Champions
89806,13,11,12984.88,1,1,3,113,Can't Lose Them
89807,5,13,13447.64,3,2,4,324,Potential Loyalist
89808,13,12,14505.41,1,1,4,114,Can't Lose Them
89809,4,19,20089.81,3,4,4,344,Loyal Customers
89810,23,13,12498.890000000001,1,2,3,123,Can't Lose Them
89811,28,13,16516.99,1,2,4,124,Can't Lose Them
89812,2,18,20052.09,3,4,4,344,Loyal Customers
89813,1,14,14193.3,4,2,4,424,New Customers
89814,28,14,13275.369999999999,1,2,4,124,Can't Lose Them
89815,0,19,19124.96,4,4,4,444,Champions
89816,1,16,18794.45,4,3,4,434,Loyal Customers
89817,0,14,14771.52,4,2,4,424,New Customers
89818,2,13,15870.69,3,2,4,324,Potential Loyalist
89819,5,21,19829.45,3,4,4,344,Loyal Customers
89820,9,15,16295.039999999999,2,3,4,234,At Risk
89821,9,10,12639.65,2,1,3,213,Can't Lose Them
89822,1,16,16190.16,4,3,4,434,Loyal Customers
89823,3,14,16887.059999999998,3,2,4,324,Potential Loyalist
89824,8,11,11539.56,2,1,3,213,Can't Lose Them
89825,3,10,11473.32,3,1,3,313,Potential Loyalist
89826,7,8,9292.92,2,1,3,213,Can't Lose Them
89827,0,13,15680.25,4,2,4,424,New Customers
89828,3,18,16569.43,3,4,4,344,Loyal Customers
89829,4,16,18825.96,3,3,4,334,Loyal Customers
89830,1,19,20520.83,4,4,4,444,Champions
89831,11,11,13295.84,1,1,4,114,Can't Lose Them
89832,10,10,11749.78,2,1,3,213,Can't Lose Them
89833,5,13,17251.84,3,2,4,324,Potential Loyalist
89834,9,15,16278.94,2,3,4,234,At Risk
89835,24,19,21239.350000000002,1,4,4,144,At Risk
89836,20,17,19682.48,1,3,4,134,At Risk
89837,8,18,16185.56,2,4,4,244,At Risk
89838,3,16,15851.599999999999,3,3,4,334,Loyal Customers
89839,1,14,14427.67,4,2,4,424,New Customers
89840,14,17,21007.97,1,3,4,134,At Risk
89841,15,21,18450.14,1,4,4,144,At Risk
89842,3,13,14284.15,3,2,4,324,Potential Loyalist
89843,1,12,11349.35,4,1,3,413,New Customers
89844,10,14,15839.869999999999,2,2,4,224,Can't Lose Them
89845,1,19,19420.510000000002,4,4,4,444,Champions
89846,2,19,20703.91,3,4,4,344,Loyal Customers
89847,8,11,13383.24,2,1,4,214,Can't Lose Them
89848,3,13,13492.49,3,2,4,324,Potential Loyalist
89849,2,13,12610.44,3,2,3,323,Potential Loyalist
89850,6,8,8044.48,2,1,2,212,Lost
89851,22,15,14143.619999999999,1,3,4,134,At Risk
89852,4,22,21692.91,3,4,4,344,Loyal Customers
89853,2,14,15555.36,3,2,4,324,Potential Loyalist
89854,18,18,19817.72,1,4,4,144,At Risk
89855,6,18,16978.6,2,4,4,244,At Risk
89856,3,21,28502.29,3,4,4,344,Loyal Customers
89857,1,22,23766.36,4,4,4,444,Champions
89858,9,14,14763.7,2,2,4,224,Can't Lose Them
89859,29,10,11440.89,1,1,3,113,Can't Lose Them
89860,0,18,19256.06,4,4,4,444,Champions
89861,2,19,18131.13,3,4,4,344,Loyal Customers
89862,2,15,13612.78,3,3,4,334,Loyal Customers
89863,0,15,18724.989999999998,4,3,4,434,Loyal Customers
89864,8,15,10274.1,2,3,3,233,At Risk
89865,2,18,19415.22,3,4,4,344,Loyal Customers
89866,6,25,30606.1,2,4,4,244,At Risk
89867,9,12,13391.98,2,1,4,214,Can't Lose Them
89868,9,12,14593.5,2,1,4,214,Can't Lose Them
89869,0,15,15395.51,4,3,4,434,Loyal Customers
89870,7,7,7112.5199999999995,2,1,2,212,Lost
89871,4,18,20963.81,3,4,4,344,Loyal Customers
89872,2,19,16807.71,3,4,4,344,Loyal Customers
89873,4,14,12301.779999999999,3,2,3,323,Potential Loyalist
89874,17,9,9175.619999999999,1,1,3,113,Can't Lose Them
89875,1,24,28277.12,4,4,4,444,Champions
89876,21,14,15335.25,1,2,4,124,Can't Lose Them
89877,24,12,16131.51,1,1,4,114,Can't Lose Them
89878,3,21,21625.75,3,4,4,344,Loyal Customers
89879,9,19,21634.72,2,4,4,244,At Risk
89880,4,13,14662.04,3,2,4,324,Potential Loyalist
89881,3,13,12591.58,3,2,3,323,Potential Loyalist
89882,8,19,23740.6,2,4,4,244,At Risk
89883,23,18,18980.52,1,4,4,144,At Risk
89884,1,19,17567.86,4,4,4,444,Champions
89885,0,20,24260.63,4,4,4,444,Champions
89886,22,14,14361.43,1,2,4,124,Can't Lose Them
89887,1,12,12102.6,4,1,3,413,New Customers
89888,9,14,13684.54,2,2,4,224,Can't Lose Them
89889,9,14,16580.010000000002,2,2,4,224,Can't Lose Them
89890,3,16,16971.47,3,3,4,334,Loyal Customers
89891,0,18,20350.399999999998,4,4,4,444,Champions
89892,2,13,15470.26,3,2,4,324,Potential Loyalist
89893,5,10,12769.369999999999,3,1,3,313,Potential Loyalist
89894,5,12,14932.75,3,1,4,314,Potential Loyalist
89895,5,21,22788.17,3,4,4,344,Loyal Customers
89896,15,12,12429.199999999999,1,1,3,113,Can't Lose Them
89897,5,13,12695.54,3,2,3,323,Potential Loyalist
89898,2,16,9778.91,3,3,3,333,Loyal Customers
89899,1,16,14360.51,4,3,4,434,Loyal Customers
89900,21,16,15125.72,1,3,4,134,At Risk
89901,0,16,18968.329999999998,4,3,4,434,Loyal Customers
89902,1,11,11321.06,4,1,3,413,New Customers
89903,28,14,18407.59,1,2,4,124,Can't Lose Them
89904,0,19,18717.170000000002,4,4,4,444,Champions
89905,1,12,13338.62,4,1,4,414,New Customers
89906,2,14,12927.38,3,2,3,323,Potential Loyalist
89907,0,12,14134.42,4,1,4,414,New Customers
89908,17,15,17572.46,1,3,4,134,At Risk
89909,0,26,30115.739999999998,4,4,4,444,Champions
89910,4,14,9434.37,3,2,3,323,Potential Loyalist
89911,0,12,10760.09,4,1,3,413,New Customers
89912,0,17,16678.45,4,3,4,434,Loyal Customers
89913,1,13,14327.85,4,2,4,424,New Customers
89914,7,12,10199.119999999999,2,1,3,213,Can't Lose Them
89915,1,13,12025.78,4,2,3,423,New Customers
89916,7,19,23559.13,2,4,4,244,At Risk
89917,7,12,13552.75,2,1,4,214,Can't Lose Them
89918,3,13,12849.869999999999,3,2,3,323,Potential Loyalist
89919,9,17,21839.88,2,3,4,234,At Risk
89920,5,21,22203.97,3,4,4,344,Loyal Customers
89921,3,20,20292.21,3,4,4,344,Loyal Customers
89922,4,13,10377.83,3,2,3,323,Potential Loyalist
89923,10,12,11758.06,2,1,3,213,Can't Lose Them
89924,0,14,12910.59,4,2,3,423,New Customers
89925,1,12,11977.02,4,1,3,413,New Customers
89926,2,10,11267.7,3,1,3,313,Potential Loyalist
89927,13,16,14852.48,1,3,4,134,At Risk
89928,18,12,15348.82,1,1,4,114,Can't Lose Them
89929,2,18,19225.24,3,4,4,344,Loyal Customers
89930,3,15,14312.9,3,3,4,334,Loyal Customers
89931,9,14,16580.93,2,2,4,224,Can't Lose Them
89932,3,19,19548.39,3,4,4,344,Loyal Customers
89933,9,11,10544.119999999999,2,1,3,213,Can't Lose Them
89934,3,22,20073.94,3,4,4,344,Loyal Customers
89935,45,13,9985.220000000001,1,2,3,123,Can't Lose Them
89936,1,11,14270.58,4,1,4,414,New Customers
89937,2,14,13599.210000000001,3,2,4,324,Potential Loyalist
89938,1,18,21894.16,4,4,4,444,Champions
89939,4,18,21532.83,3,4,4,344,Loyal Customers
89940,2,18,15097.89,3,4,4,344,Loyal Customers
89941,0,12,10884.06,4,1,3,413,New Customers
89942,3,20,20695.86,3,4,4,344,Loyal Customers
89943,10,15,14296.109999999999,2,3,4,234,At Risk
89944,17,12,11254.82,1,1,3,113,Can't Lose Them
89945,1,19,21167.59,4,4,4,444,Champions
89946,8,15,15753.85,2,3,4,234,At Risk
89947,4,9,8263.9,3,1,2,312,Potential Loyalist
89948,1,19,21229.69,4,4,4,444,Champions
89949,21,20,21622.99,1,4,4,144,At Risk
89950,4,12,11061.85,3,1,3,313,Potential Loyalist
89951,26,10,9598.59,1,1,3,113,Can't Lose Them
89952,4,21,24845.059999999998,3,4,4,344,Loyal Customers
89953,3,20,25928.59,3,4,4,344,Loyal Customers
89954,8,19,20907.69,2,4,4,244,At Risk
89955,3,17,19494.8,3,3,4,334,Loyal Customers
89956,16,17,19634.64,1,3,4,134,At Risk
89957,1,15,20713.11,4,3,4,434,Loyal Customers
89958,32,13,16140.71,1,2,4,124,Can't Lose Them
89959,2,14,14582.23,3,2,4,324,Potential Loyalist
89960,9,10,12156.65,2,1,3,213,Can't Lose Them
89961,6,17,18271.66,2,3,4,234,At Risk
89962,7,12,15970.51,2,1,4,214,Can't Lose Them
89963,0,15,17247.01,4,3,4,434,Loyal Customers
89964,15,15,19029.97,1,3,4,134,At Risk
89965,24,16,17964.38,1,3,4,134,At Risk
89966,11,18,25907.43,1,4,4,144,At Risk
89967,0,17,18520.059999999998,4,3,4,434,Loyal Customers
89968,5,15,13996.19,3,3,4,334,Loyal Customers
89969,5,11,14541.52,3,1,4,314,Potential Loyalist
89970,14,15,16589.44,1,3,4,134,At Risk
89971,9,16,18043.73,2,3,4,234,At Risk
89972,2,18,16238.0,3,4,4,344,Loyal Customers
89973,6,18,18900.02,2,4,4,244,At Risk
89974,0,15,16797.59,4,3,4,434,Loyal Customers
89975,14,15,13930.18,1,3,4,134,At Risk
89976,8,14,11847.529999999999,2,2,3,223,Can't Lose Them
89977,16,11,10972.15,1,1,3,113,Can't Lose Them
89978,10,18,24230.5,2,4,4,244,At Risk
89979,13,11,11044.369999999999,1,1,3,113,Can't Lose Them
89980,3,19,19523.55,3,4,4,344,Loyal Customers
89981,22,12,15135.61,1,1,4,114,Can't Lose Them
89982,47,13,15951.42,1,2,4,124,Can't Lose Them
89983,2,18,23771.65,3,4,4,344,Loyal Customers
89984,11,11,10831.39,1,1,3,113,Can't Lose Them
89985,26,12,15608.95,1,1,4,114,Can't Lose Them
89986,26,11,10316.189999999999,1,1,3,113,Can't Lose Them
